director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,duration,facenumber_in_poster,country,title_year,budget,gross,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller,Financial_Label
246,14000,90,26000,441,12000,112,981,19000,127,0,31,2009,150000000,257704099,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Hit
675,0,324,986,84,745,764,413,18000,215,1,31,2009,130000000,107503316,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Flop
547,63,383,852,338,578,45,525,5000,97,0,31,2009,105000000,104374107,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Flop
425,0,248,40000,149,23000,762,1000,0,140,1,31,2009,100000000,97030725,0,0,0,1,0,0,0,0,0,1,1,0,1,0,Flop
648,12000,126,18000,592,464,558,385,0,106,1,31,2009,100000000,65452312,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Flop
587,0,78,925,638,468,533,279,11000,101,0,11,2009,100000000,77222184,0,1,0,0,0,0,1,1,0,0,1,0,0,0,Flop
73,52,497,8000,45,735,91,526,0,102,1,31,2009,100000000,49392095,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Flop
492,0,339,873,1,560,808,310,16000,135,1,31,2009,65000000,43982842,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Flop
500,97,498,622,88,526,8,56,0,90,1,31,2009,100000000,124870275,0,0,1,0,1,0,0,1,1,0,0,0,0,0,Average
88,107,124,835,471,256,449,117,0,94,0,31,2009,90000000,196573705,1,1,0,0,1,0,0,1,1,0,0,0,0,0,BlockBaster
229,0,410,21000,230,979,685,727,20000,128,3,31,2009,90000000,209019489,1,1,0,0,0,1,0,0,0,1,0,0,0,1,BlockBaster
449,278,334,11000,301,2000,857,963,0,120,2,31,2009,85000000,112703470,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Hit
329,84,67,13000,209,1000,93,1000,0,89,5,31,2009,80000000,38542418,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Flop
526,252,159,529,235,48,36,30,0,118,4,31,2009,80000000,19673424,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
247,63,390,67,318,63,677,7,0,104,0,9,2009,40000000,19406406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
619,87,135,3000,412,576,850,446,1000,100,4,31,2009,35000000,73023275,0,0,0,0,0,0,0,1,1,0,0,0,0,0,BlockBaster
346,0,1,11000,585,561,531,130,0,153,1,31,2009,75000000,51814190,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
505,16000,337,13000,95,11000,153,11000,42000,153,1,31,2009,75000000,120523073,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Hit
63,84,26,1000,106,1000,369,1000,2000,88,0,31,2009,75000000,219613391,0,0,0,0,1,0,1,1,1,0,0,0,0,0,BlockBaster
9,448,332,614,61,451,704,334,29000,141,2,27,2009,70000000,617840,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Flop
137,42,367,12000,137,9000,198,668,0,94,1,13,2009,65000000,19548064,1,0,1,0,1,0,0,1,1,0,0,0,0,0,Flop
490,0,249,4000,426,722,785,721,0,113,6,31,2009,60000000,109176215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Super Hit
362,197,354,433,504,208,419,6,0,111,0,31,2009,60000000,71844424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Average
236,253,223,309,195,229,395,57,10000,100,1,31,2009,60000000,75280058,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Hit
232,11000,380,10000,560,1000,848,485,0,100,2,31,2009,60000000,43337279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Flop
113,16000,323,13000,533,11000,482,204,23000,134,1,31,2009,60000000,37479778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Flop
647,209,260,8000,729,1000,202,896,0,125,0,31,2009,60000000,40559930,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Flop
333,2,141,12000,272,10000,336,480,0,91,1,27,2009,70000000,42194060,0,1,1,0,1,0,0,1,1,0,0,0,0,0,Flop
294,456,410,21000,688,939,645,569,0,117,0,30,2009,60000000,31670931,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Flop
396,30,341,963,421,935,452,727,0,103,2,31,2009,58000000,29580087,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
353,11,453,939,626,605,675,506,610,107,2,31,2009,55000000,16088610,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Flop
195,473,173,18000,444,1000,551,963,21000,118,0,31,2009,50000000,73343413,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hit
101,129,411,21000,425,17000,787,12000,13000,130,2,31,2009,50000000,296623634,0,1,0,1,0,0,1,0,0,0,1,0,0,0,BlockBaster
14,295,367,12000,72,748,133,329,0,121,0,31,2009,50000000,79948113,0,0,1,0,0,1,0,0,0,0,1,0,0,1,Hit
31,99,141,12000,82,536,806,433,0,98,3,31,2009,65000000,67128202,1,1,1,0,0,0,1,1,0,0,0,0,0,1,Average
261,160,445,330,73,119,651,72,0,99,0,31,2009,40000000,38105077,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Flop
642,670,359,6000,114,450,62,294,0,118,0,31,2009,50000000,25450527,1,0,0,0,0,1,0,0,0,1,1,0,0,1,Flop
402,83,173,18000,453,8000,22,1000,0,95,1,31,2009,50000000,20488579,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Flop
28,43,91,841,622,342,415,77,0,96,2,3,2009,18000000,8742261,1,0,0,0,0,1,0,0,0,1,1,0,0,1,Flop
314,13,312,1000,124,701,797,553,916,86,3,31,2009,45000000,25200412,0,1,1,0,0,0,1,1,1,0,0,0,0,0,Flop
373,119,57,468,241,442,754,412,0,81,1,31,2009,42000000,59992760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Hit
274,0,381,1000,188,172,41,52,0,105,4,9,2009,27000000,1260917,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Flop
38,98,425,16000,204,896,166,723,10000,108,1,31,2009,40000000,163947053,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
358,42,76,97,643,50,709,49,12000,129,7,31,2009,40000000,93952276,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
467,0,334,11000,490,935,827,923,13000,123,2,31,2009,40000000,94125426,0,0,0,1,0,0,0,0,0,0,1,0,1,0,BlockBaster
303,29,193,24000,366,4000,345,257,0,105,2,31,2009,40000000,71347010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Super Hit
83,23,330,2000,301,2000,792,651,0,102,1,31,2009,20000000,64149837,0,0,0,1,0,0,1,1,1,0,1,0,0,0,BlockBaster
151,160,279,164000,41,137000,743,748,0,82,0,31,2009,40000000,66466372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hit
659,0,49,13000,508,11000,309,563,15000,87,0,31,2009,40000000,20999103,0,1,0,0,1,0,0,1,1,1,0,0,0,0,Flop
485,80,256,14000,644,4000,620,835,0,109,3,31,2009,40000000,13838130,1,1,0,0,0,0,1,0,0,0,0,0,0,1,Flop
102,22,375,12000,205,2000,230,61,10000,108,0,11,2009,33000000,10326062,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Flop
535,124,34,152,109,142,562,100,13000,107,1,31,2009,39000000,63411478,0,0,1,1,0,0,1,0,0,0,1,0,0,0,Hit
