,movie_title,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,genres,duration,facenumber_in_poster,country,title_year,budget,gross,imdb_score,Finance_ratio,Financial_Label,IMDb_Label,numeric_country,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller
374,Oblivion ,338,364,355,11000,723,10000,859,1000,71000,Action|Adventure|Mystery|Sci-Fi,124,0,31,2013,120000000,89021735,7.0,0.7418477920000001,Flop,CLASS-3,31,1,1,1,0,0,1,0,0,0,0,0,0,0,0
375,The Wolverine ,258,446,186,20000,697,992,678,929,68000,Action|Adventure|Sci-Fi|Thriller,138,1,31,2013,120000000,132550960,6.7,1.104591333,Average,CLASS-3,31,1,1,1,0,0,0,0,0,0,0,0,0,0,1
376,The Croods ,369,16,425,16000,249,15000,590,12000,28000,Adventure|Animation|Comedy|Family|Fantasy,98,3,31,2013,135000000,187165546,7.3,1.386411452,Hit,CLASS-3,31,0,1,0,0,1,0,1,1,1,0,0,0,0,0
377,Gravity ,17,0,395,39,68,23,31,13,147000,Adventure|Drama|Sci-Fi|Thriller,91,0,30,2013,100000000,274084951,7.8,2.74084951,BlockBaster,CLASS-4,30,0,1,1,0,0,0,0,0,0,0,1,0,0,1
378,The Smurfs 2 ,509,67,197,681,537,71,828,40,0,Adventure|Animation|Comedy|Family|Fantasy,105,3,31,2013,105000000,71017784,5.4,0.6763598479999999,Flop,CLASS-2,31,0,1,0,0,1,0,1,1,1,0,0,0,0,0
379,Ender's Game ,208,151,180,11000,529,635,57,430,123000,Action|Sci-Fi,114,4,31,2013,110000000,61656849,6.7,0.560516809,Flop,CLASS-3,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0
380,Epic ,100,77,256,14000,248,151,819,120,17000,Adventure|Animation|Family|Fantasy,102,2,31,2013,100000000,107515297,6.7,1.07515297,Average,CLASS-3,31,0,1,0,0,1,0,1,1,0,0,0,0,0,0
381,The Wolf of Wall Street ,409,17000,291,29000,498,11000,397,4000,138000,Biography|Comedy|Crime|Drama,240,3,31,2013,100000000,116866727,8.2,1.16866727,Average,CLASS-4,31,0,0,0,0,0,0,0,0,1,1,1,0,1,0
382,A Good Day to Die Hard ,310,212,67,13000,163,787,535,476,66000,Action|Thriller,101,2,31,2013,92000000,67344392,5.3,0.7320042609999999,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1
383,The Secret Life of Walter Mitty ,58,0,2,3000,11,806,391,423,70000,Adventure|Comedy|Drama|Fantasy|Romance,114,1,31,2013,90000000,58229120,7.3,0.646990222,Flop,CLASS-3,31,0,1,0,1,0,0,1,0,1,0,1,0,0,0
384,Percy Jackson: Sea of Monsters ,619,87,301,8000,446,956,100,918,28000,Adventure|Family|Fantasy,106,0,31,2013,90000000,68558662,5.9,0.7617629109999999,Flop,CLASS-2,31,0,1,0,0,0,0,1,1,0,0,0,0,0,0
385,RED 2 ,160,23,67,13000,51,12000,275,110,22000,Action|Comedy|Crime|Thriller,116,7,31,2013,84000000,53215979,6.7,0.63352356,Flop,CLASS-3,31,1,0,0,0,0,0,0,0,1,1,0,0,0,1
386,Grown Ups 2 ,165,221,455,12000,8,11000,399,11000,14000,Comedy,101,4,31,2013,80000000,133668525,5.4,1.670856563,Hit,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
387,Walking with Dinosaurs 3D ,52,43,83,882,718,396,508,210,0,Adventure|Animation|Family,87,0,31,2013,80000000,36073232,5.2,0.4509154,Flop,CLASS-2,31,0,1,0,0,1,0,0,1,0,0,0,0,0,0
388,Cloudy with a Chance of Meatballs 2 ,114,18,498,622,419,161,541,18,15000,Animation|Comedy|Family|Fantasy|Sci-Fi,95,0,31,2013,78000000,119793567,6.5,1.535814962,Hit,CLASS-2,31,0,0,1,0,1,0,1,1,1,0,0,0,0,0
389,Despicable Me 2 ,503,275,456,7000,527,2000,772,1000,56000,Animation|Comedy|Family|Sci-Fi,98,0,31,2013,76000000,368049635,7.5,4.842758355,BlockBaster,CLASS-3,31,0,0,1,0,1,0,0,1,1,0,0,0,0,0
390,Now You See Me ,387,255,355,11000,167,988,551,963,105000,Crime|Mystery|Thriller,125,6,31,2013,75000000,117698894,7.3,1.569318587,Hit,CLASS-3,31,0,0,0,0,0,1,0,0,0,1,0,0,0,1
391,Olympus Has Fallen ,44,845,173,18000,533,11000,647,992,45000,Action|Thriller,119,3,31,2013,70000000,98895417,6.5,1.412791671,Hit,CLASS-2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1
392,Legends of Oz: Dorothy's Return ,662,6,289,2000,560,1000,377,854,5000,Adventure|Animation|Family|Fantasy|Musical,88,1,31,2013,70000000,8460990,5.6,0.120871286,Flop,CLASS-2,31,0,1,0,0,1,0,1,1,0,0,0,0,0,0
393,Escape Plan ,436,101,459,13000,0,1000,524,585,34000,Action|Crime|Mystery|Sci-Fi|Thriller,115,1,31,2013,50000000,25121291,6.7,0.50242582,Flop,CLASS-3,31,1,0,1,0,0,1,0,0,0,1,0,0,0,1
394,2 Guns ,51,175,126,18000,567,497,269,459,22000,Action|Comedy|Crime|Drama|Thriller,109,1,31,2013,61000000,75573300,6.7,1.238906557,Average,CLASS-3,31,1,0,0,0,0,0,0,0,1,1,1,0,0,1
395,Gangster Squad ,552,181,423,33000,99,301,835,300,40000,Action|Crime|Drama|Thriller,113,3,31,2013,60000000,45996718,6.7,0.766611967,Flop,CLASS-3,31,1,0,0,0,0,0,0,0,0,1,1,0,0,1
396,The Mortal Instruments: City of Bones ,230,91,5,5000,418,2000,119,1000,44000,Fantasy|Horror|Mystery|Romance,130,3,31,2013,60000000,31165421,6.0,0.519423683,Flop,CLASS-2,31,0,0,0,1,0,1,1,0,0,0,0,1,0,0
397,The Internship ,580,189,255,1000,350,847,681,839,22000,Comedy,125,2,31,2013,58000000,44665963,6.3,0.77010281,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,Captain Phillips ,477,521,477,15000,147,535,550,186,65000,Biography|Drama|Thriller,134,0,31,2013,55000000,107100855,7.9,1.947288273,Super Hit,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,1,1
399,Free Birds ,288,39,26,1000,123,591,172,562,0,Adventure|Animation|Comedy|Family,91,1,31,2013,55000000,55747724,5.9,1.013594982,Average,CLASS-2,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
400,Anchorman 2: The Legend Continues ,1,285,180,11000,750,8000,771,7000,41000,Comedy,143,2,31,2013,50000000,2175312,6.3,0.04350624,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,Hansel & Gretel: Witch Hunters ,646,75,225,10000,208,520,319,467,45000,Action|Fantasy|Horror,98,2,11,2013,50000000,55682070,6.1,1.1136414,Average,CLASS-2,11,1,0,0,0,0,0,1,0,0,0,0,1,0,0
402,The Host ,25,487,192,430,132,329,646,201,43000,Action|Adventure|Romance|Sci-Fi|Thriller,125,3,31,2013,40000000,26616999,5.9,0.665424975,Flop,CLASS-2,31,1,1,1,1,0,0,0,0,0,0,0,0,0,1
403,Beautiful Creatures ,519,98,10,1000,762,852,641,592,14000,Drama|Fantasy|Romance,124,7,31,2013,60000000,19445217,6.2,0.32408695,Flop,CLASS-2,31,0,0,0,1,0,0,1,0,0,0,1,0,0,0
404,Prisoners ,164,777,186,20000,319,15000,221,1000,86000,Crime|Drama|Mystery|Thriller,153,2,31,2013,46000000,60962878,8.1,1.325279957,Hit,CLASS-4,31,0,0,0,0,0,1,0,0,0,1,1,0,0,1
405,The Heat ,476,176,342,975,754,815,200,749,24000,Action|Comedy|Crime,123,7,31,2013,43000000,159578352,6.6,3.711124465,BlockBaster,CLASS-3,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0
406,American Hustle ,149,737,222,34000,149,23000,98,14000,63000,Crime|Drama,138,5,31,2013,40000000,150117807,7.3,3.752945175,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0
407,Lone Survivor ,489,532,226,480,657,449,171,127,58000,Action|Biography|Drama|Thriller|War,121,0,31,2013,40000000,125069696,7.6,3.1267424,BlockBaster,CLASS-4,31,1,0,0,0,0,0,0,0,0,0,1,0,1,1
408,42 ,77,241,180,11000,153,3000,591,898,28000,Biography|Drama|Sport,128,0,31,2013,40000000,95001343,7.5,2.375033575,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
409,Escape from Planet Earth ,84,7,63,3000,572,190,403,91,0,Adventure|Animation|Comedy|Family|Sci-Fi,89,2,31,2013,40000000,57011847,5.9,1.425296175,Hit,CLASS-2,31,0,1,1,0,1,0,0,1,1,0,0,0,0,0
410,Snowpiercer ,332,584,89,11000,258,557,434,398,58000,Action|Drama|Sci-Fi|Thriller,126,5,26,2013,39200000,4563029,7.0,0.116403801,Flop,CLASS-3,26,1,0,1,0,0,0,0,0,0,0,1,0,0,1
411,Grudge Match ,497,88,409,22000,695,13000,613,785,12000,Comedy|Sport,113,1,31,2013,40000000,29802761,6.4,0.745069025,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,The Grandmaster ,352,0,483,643,303,290,240,7,13000,Action|Biography|Drama,122,1,13,2013,38600000,6594136,6.5,0.17083253899999998,Flop,CLASS-2,13,1,0,0,0,0,0,0,0,0,0,1,0,1,0
413,Riddick ,156,123,491,14000,554,924,92,904,39000,Action|Sci-Fi|Thriller,127,0,31,2013,38000000,41997790,6.4,1.105205,Average,CLASS-2,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1
414,Rush ,548,2000,90,26000,562,10000,19,471,83000,Action|Biography|Drama|Sport,123,0,30,2013,38000000,26903709,8.1,0.707992342,Flop,CLASS-4,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0
415,We're the Millers ,511,43,287,740,530,707,792,651,35000,Comedy|Crime,118,4,31,2013,37000000,150368971,7.0,4.064026243,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0
416,Identity Thief ,575,91,249,4000,254,904,778,680,17000,Comedy|Crime,120,2,31,2013,35000000,134455175,5.7,3.841576429,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0
417,Saving Mr. Banks ,306,102,477,15000,637,2000,74,825,39000,Biography|Comedy|Drama|History|Music,125,2,31,2013,35000000,83299761,7.5,2.3799931709999997,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,1,0,1,0
418,Broken City ,20,90,22,1000,325,412,548,344,0,Crime|Drama|Thriller,109,3,31,2013,35000000,19692608,6.2,0.5626459429999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
419,Parker ,612,138,209,26000,161,968,840,458,17000,Action|Crime|Romance|Thriller,118,0,31,2013,35000000,17609982,6.2,0.5031423429999999,Flop,CLASS-2,31,1,0,0,1,0,0,0,0,0,1,0,0,0,1
420,Mandela: Long Walk to Freedom ,349,56,464,113,260,98,814,38,13000,Biography|Drama|History,141,1,30,2013,35000000,8324748,7.1,0.237849943,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
421,Thunder and the House of Magic ,280,0,283,324,105,15,387,11,0,Adventure|Animation|Comedy|Family|Fantasy,85,0,1,2013,34000000,4091,6.3,0.000120324,Flop,CLASS-2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
422,This Is the End ,194,133,80,17000,324,11000,243,9000,97000,Comedy|Fantasy,107,6,31,2013,32000000,101470202,6.7,3.170943813,BlockBaster,CLASS-3,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0
423,The Big Wedding ,351,16,413,49000,615,22000,815,2000,0,Comedy,89,8,31,2013,35000000,21784432,5.6,0.6224123429999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424,The Young and Prodigious T.S. Spivet ,274,0,74,716,386,648,420,223,5000,Action|Adventure|Drama|Family,105,1,9,2013,33000000,99462,7.1,0.003014,Flop,CLASS-3,9,1,1,0,0,0,0,0,1,0,0,1,0,0,0
425,The Incredible Burt Wonderstone ,171,35,455,12000,562,10000,771,7000,13000,Comedy,100,4,31,2013,30000000,22525921,5.9,0.7508640329999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,Lee Daniels' The Butler ,376,304,13,15000,194,1000,830,898,41000,Biography|Drama,132,0,31,2013,30000000,116631310,7.2,3.8877103330000002,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
427,Warm Bodies ,326,129,105,303,745,18,178,7,81000,Comedy|Horror|Romance,98,0,31,2013,35000000,66359959,6.9,1.895998829,Super Hit,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,0,1,0,0
428,Carrie ,368,108,87,17000,383,2000,638,534,39000,Drama|Fantasy|Horror,100,1,31,2013,30000000,35266619,5.9,1.175553967,Average,CLASS-2,31,0,0,0,0,0,0,1,0,0,0,1,1,0,0
429,Side Effects ,602,0,80,17000,191,681,443,273,29000,Crime|Drama|Thriller,106,0,31,2013,30000000,32154410,7.1,1.071813667,Average,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
430,The Last Stand ,275,419,503,971,323,236,151,165,24000,Action|Crime|Thriller,107,2,31,2013,45000000,12026670,6.4,0.267259333,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
431,Runner Runner ,71,65,265,3000,363,697,189,681,0,Crime|Thriller,88,3,31,2013,30000000,19316646,5.6,0.6438881999999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
432,Dead Man Down ,460,76,133,3000,309,678,335,174,0,Action|Crime|Drama|Thriller,118,2,31,2013,30000000,10880926,6.5,0.36269753299999996,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,1,1,0,0,1
433,Last Vegas ,325,226,409,22000,533,11000,692,966,27000,Comedy|Romance,105,2,31,2013,28000000,63910583,6.6,2.282520821,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
434,Safe Haven ,375,529,119,576,552,447,569,325,23000,Drama|Romance|Thriller,115,0,31,2013,28000000,71346930,6.7,2.5481046430000003,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,1
435,Kick-Ass 2 ,278,65,87,17000,216,927,71,405,36000,Action|Comedy|Crime,103,0,31,2013,28000000,28751715,6.6,1.026846964,Average,CLASS-3,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0
436,Pain & Gain ,418,0,141,12000,432,412,558,385,43000,Comedy|Crime|Drama,129,4,31,2013,26000000,49874933,6.5,1.918266654,Super Hit,CLASS-2,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0
437,The Fifth Estate ,64,386,44,19000,577,17000,344,203,11000,Biography|Drama|Thriller,128,1,31,2013,28000000,3254172,6.2,0.116220429,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,0,1,1
438,A Madea Christmas ,651,0,20,975,712,521,472,400,0,Comedy|Drama,100,0,31,2013,25000000,52528330,4.7,2.1011332,BlockBaster,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
439,Blood Ties ,226,0,349,15000,448,960,87,745,0,Crime|Drama|Thriller,144,6,9,2013,25500000,41229,6.5,0.001616824,Flop,CLASS-2,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1
440,August: Osage County ,316,53,44,19000,508,11000,426,8000,30000,Drama,121,3,31,2013,25000000,37738400,7.3,1.509536,Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
441,The Best Offer ,219,911,234,5000,660,234,492,232,31000,Crime|Drama|Mystery|Romance,131,2,18,2013,13500000,85433,7.8,0.00632837,Flop,CLASS-4,18,0,0,0,1,0,1,0,0,0,1,1,0,0,0
442,The Counselor ,523,0,337,13000,95,11000,293,1000,24000,Crime|Drama|Thriller,138,4,31,2013,25000000,16969390,5.3,0.6787755999999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
443,Her ,587,0,435,19000,104,128,525,105,148000,Drama|Romance|Sci-Fi,126,1,31,2013,23000000,25556065,8.0,1.111133261,Average,CLASS-4,31,0,0,1,1,0,0,0,0,0,0,1,0,0,0
444,The Adventurer: The Curse of the Midas Box ,330,3,189,2000,404,228,602,88,0,Adventure|Family|Fantasy,100,4,30,2013,25000000,4756,5.4,0.00019024,Flop,CLASS-2,30,0,1,0,0,0,0,1,1,0,0,0,0,0,0
445,Delivery Man ,359,31,195,390,91,311,529,110,0,Comedy|Drama,105,10,31,2013,26000000,30659817,6.4,1.179223731,Average,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
446,Homefront ,203,39,209,26000,324,11000,266,798,15000,Action|Crime|Drama|Thriller,100,1,31,2013,22000000,19783777,6.5,0.899262591,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,1,1,0,0,1
447,Out of the Furnace ,565,108,94,23000,646,820,201,120,17000,Crime|Drama|Thriller,116,0,31,2013,22000000,11326836,6.8,0.514856182,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
448,The Conjuring ,263,0,308,6000,448,960,308,697,131000,Horror|Mystery|Thriller,112,0,31,2013,20000000,137387272,7.5,6.8693636,BlockBaster,CLASS-3,31,0,0,0,0,0,1,0,0,0,0,0,1,0,1
449,12 Years a Slave ,597,0,398,2000,655,660,784,500,83000,Biography|Drama|History,134,0,31,2013,20000000,56667870,8.1,2.8333935,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450,Texas Chainsaw 3D ,307,34,178,383,410,333,745,322,16000,Horror|Thriller,92,0,31,2013,11000000,34334256,4.8,3.121296,BlockBaster,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1
451,Scary Movie 5 ,394,92,316,31000,676,881,577,636,13000,Comedy,88,8,31,2013,20000000,32014289,3.5,1.60071445,Hit,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452,The World's End ,179,1000,343,177,707,55,353,24,49000,Action|Comedy|Sci-Fi,109,6,30,2013,20000000,26003149,7.0,1.30015745,Hit,CLASS-3,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0
453,Battle of the Year ,62,9,88,997,116,941,478,826,0,Drama|Music,110,19,31,2013,20000000,8888355,5.0,0.44441775,Flop,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,Machete Kills ,534,0,15,2000,203,749,515,99,48000,Action|Comedy|Crime|Thriller,107,7,24,2013,20000000,7268659,5.6,0.36343295,Flop,CLASS-2,24,1,0,0,0,0,0,0,0,1,1,0,0,0,1
455,The Book Thief ,80,33,150,876,680,526,690,326,53000,Drama|War,131,1,31,2013,19000000,21483154,7.6,1.130692316,Average,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456,Blue Jasmine ,668,11000,426,594,135,268,39,218,36000,Drama,98,1,31,2013,18000000,33404871,7.3,1.8558261669999998,Super Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,Getaway ,117,31,402,210,571,193,114,179,4000,Action|Crime|Thriller,90,1,31,2013,18000000,10494494,4.4,0.583027444,Flop,CLASS-1,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
458,Labor Day ,268,655,193,24000,397,14000,109,405,0,Drama,111,1,31,2013,18000000,13362308,6.9,0.742350444,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459,The Railway Man ,331,6,224,25000,164,14000,714,212,18000,Biography|Drama|Romance|War,116,2,0,2013,18000000,4435083,7.1,0.2463935,Flop,CLASS-3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
460,Black Nativity ,355,148,220,549,489,269,834,170,0,Drama|Family|Music|Musical,93,5,31,2013,17500000,7017178,4.4,0.4009816,Flop,CLASS-1,31,0,0,0,0,0,0,0,1,0,0,1,0,0,0
461,The Best Man Holiday ,394,92,179,1000,650,886,225,849,7000,Comedy|Drama,123,5,31,2013,17000000,70492685,6.7,4.146628529,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
462,Evil Dead ,196,201,302,394,236,150,237,58,70000,Horror,96,0,31,2013,17000000,54239856,6.5,3.190579765,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0
463,The Immigrant ,254,115,225,10000,175,316,43,310,0,Drama|Romance,120,3,31,2013,16000000,1984743,6.6,0.12404643800000001,Flop,CLASS-3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464,Trance ,133,0,419,3000,682,1000,820,888,23000,Crime|Drama|Mystery|Thriller,101,0,30,2013,20000000,2319187,7.0,0.11595935,Flop,CLASS-3,30,0,0,0,0,0,1,0,0,0,1,1,0,0,1
465,Mama ,30,127,211,1000,502,340,320,250,57000,Fantasy|Horror,100,1,3,2013,20000000,71588220,6.2,3.579411,BlockBaster,CLASS-2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
466,Bad Grandpa ,277,79,196,925,274,38,295,27,26000,Comedy,102,0,31,2013,15000000,101978840,6.6,6.798589333,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467,Snitch ,515,29,141,12000,290,1000,579,874,12000,Action|Drama|Thriller,112,1,31,2013,15000000,42919096,6.5,2.861273067,BlockBaster,CLASS-2,31,1,0,0,0,0,0,0,0,0,0,1,0,0,1
468,Peeples ,628,24,487,931,641,539,206,426,0,Comedy|Romance,95,6,31,2013,15000000,9123834,5.3,0.6082556,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
469,21 & Over ,322,24,264,552,381,528,724,499,11000,Comedy,93,0,31,2013,13000000,25675765,5.9,1.975058846,Super Hit,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
470,Admission ,485,80,473,2000,653,257,154,252,5000,Comedy|Drama|Romance,107,2,31,2013,13000000,18004225,5.7,1.384940385,Hit,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
471,The Call ,69,122,339,873,698,461,691,383,23000,Crime|Thriller,94,0,31,2013,13000000,51872378,6.7,3.9901829230000003,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1
472,Philomena ,591,350,457,1000,476,482,631,322,37000,Biography|Drama,98,2,30,2013,12000000,37707719,7.6,3.142309917,BlockBaster,CLASS-4,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
473,Nebraska ,15,729,127,1000,110,844,843,622,28000,Adventure|Comedy|Drama,115,0,31,2013,12000000,17613460,7.8,1.4677883330000001,Hit,CLASS-4,31,0,1,0,0,0,0,0,0,1,0,1,0,0,0
474,About Time ,517,628,479,565,726,555,489,171,105000,Drama|Fantasy|Romance,123,1,30,2013,12000000,15294553,7.8,1.274546083,Hit,CLASS-4,30,0,0,0,1,0,0,1,0,0,0,1,0,0,0
475,The Great Beauty ,472,667,482,211,642,98,738,70,29000,Drama,172,2,18,2013,9200000,2835886,7.7,0.308248478,Flop,CLASS-4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0
476,Stoker ,91,0,335,3000,21,1000,302,520,27000,Drama|Thriller,99,4,30,2013,12000000,1702277,6.8,0.14185641699999998,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1
477,Inside Llewyn Davis ,191,1000,265,3000,501,275,14,272,26000,Drama|Music,104,1,31,2013,11000000,13214255,7.4,1.2012959090000002,Average,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
478,The Last Days on Mars ,551,7,418,805,563,766,805,507,0,Horror|Sci-Fi|Thriller,98,0,30,2013,7000000,23838,5.5,0.003405429,Flop,CLASS-2,30,0,0,1,0,0,0,0,0,0,0,0,1,0,1
479,One Direction: This Is Us ,446,293,181,773,759,734,585,547,0,Documentary|Music,106,11,31,2013,10000000,28873374,4.1,2.8873374,BlockBaster,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Movie 43 ,184,0,186,20000,397,14000,741,3000,25000,Comedy,94,10,31,2013,6000000,8828771,4.3,1.4714618330000002,Hit,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
481,Bad Words ,265,0,46,628,581,497,617,322,0,Comedy|Drama,89,0,31,2013,10000000,7764027,6.7,0.7764026999999999,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
482,"Cinco de Mayo, La Batalla ",508,21,252,78,43,61,846,36,874,Drama|History|War,125,1,20,2013,10000000,169379,6.2,0.016937900000000002,Flop,CLASS-2,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,Of Horses and Men ,59,4,188,63,138,10,750,5,1000,Comedy|Drama|Romance,81,0,15,2013,10000000,11835,6.9,0.0011835,Flop,CLASS-3,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0
484,Baggage Claim ,141,68,131,3000,150,1000,93,1000,0,Comedy,96,9,31,2013,8500000,21564616,5.0,2.5370136469999998,BlockBaster,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485,Enough Said ,459,132,97,434,71,265,561,216,12000,Comedy|Drama|Romance,93,2,31,2013,8000000,17536788,7.1,2.1920985,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
486,Begin Again ,297,109,200,480,392,12,518,7,43000,Drama|Music,104,1,31,2013,8000000,16168741,7.4,2.021092625,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
487,The Great Gatsby ,54,1000,291,29000,237,509,769,76,115000,Drama|Romance,143,4,0,2013,105000000,144812796,7.3,1.379169486,Hit,CLASS-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
488,The East ,676,129,16,10000,384,918,351,782,12000,Drama|Thriller,116,4,30,2013,6500000,2268296,6.9,0.348968615,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1
489,Don Jon ,337,23000,254,23000,654,19000,813,694,33000,Comedy|Drama|Romance,90,1,31,2013,3000000,24475193,6.6,8.158397667000001,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
490,R100 ,237,17,299,31,299,17,749,16,543,Comedy|Drama,99,0,19,2013,5500000,22770,6.1,0.00414,Flop,CLASS-2,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0
491,Insidious: Chapter 2 ,263,0,297,852,67,618,480,482,35000,Fantasy|Horror|Thriller,106,0,31,2013,5000000,83574831,6.6,16.7149662,BlockBaster,CLASS-3,31,0,0,0,0,0,0,1,0,0,0,0,1,0,1
492,Instructions Not Included ,193,399,156,399,349,89,316,83,14000,Comedy|Drama,115,1,20,2013,5000000,44456509,7.6,8.8913018,BlockBaster,CLASS-4,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0
493,Dallas Buyers Club ,273,212,329,11000,341,3000,202,896,65000,Biography|Drama,117,0,31,2013,5000000,27296514,8.0,5.4593028,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
494,Oculus ,439,59,202,972,627,407,274,202,23000,Horror|Mystery,104,0,31,2013,5000000,27689474,6.5,5.537894799999999,BlockBaster,CLASS-2,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0
